,Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
2236,2004-06-11,22:00:00,2.7,1072.0,-200,14.9891216112,1148.25,180.0,804.5,127.0,1683.0,1171.25,25.25,24.5999999046,0.779634351122
2237,2004-06-11,23:00:00,1.3,935.75,-200,7.31661206728,870.5,108.0,989.75,97.0,1429.75,921.0,24.9000000954,27.1500000954,0.842850982099
2238,2004-06-12,00:00:00,1.3,988.25,-200,8.9277381256,936.5,98.0,894.0,91.0,1542.75,1007.75,23.5249996185,32.2250003815,0.921956067574
2239,2004-06-12,01:00:00,0.9,923.5,-200,6.59069994783,838.75,57.0,957.0,68.0,1452.5,848.75,23.5,32.7250003815,0.934865488335
2240,2004-06-12,02:00:00,0.6,839.0,-200,4.26142207821,725.0,36.0,1052.0,52.0,1368.25,668.0,24.0749998093,32.0250005722,0.946741255353
2241,2004-06-12,03:00:00,0.5,825.75,-200,3.22299346067,665.75,-200.0,1108.5,-200.0,1349.0,641.25,22.625,34.8249998093,0.944098312056
2242,2004-06-12,04:00:00,0.5,853.0,-200,4.08665243177,715.5,45.0,1046.5,58.0,1414.0,707.25,20.75,40.1749992371,0.972500728404
2243,2004-06-12,05:00:00,0.9,918.25,-200,5.95612234367,809.75,87.0,936.0,78.0,1523.75,938.75,18.8249998093,46.6000003815,1.00267112764
2244,2004-06-12,06:00:00,0.7,890.25,-200,5.56049565762,791.0,62.0,949.75,61.0,1488.5,885.5,19.8249998093,46.0,1.05242646244
2245,2004-06-12,07:00:00,0.6,865.25,-200,4.76531915808,751.5,65.0,996.0,64.0,1450.5,837.0,21.3499999046,42.3249998093,1.06252867317
2246,2004-06-12,08:00:00,1.3,1003.0,-200,8.9277381256,936.5,125.0,849.75,81.0,1621.75,1005.0,21.3000001907,41.75,1.04492512896
2247,2004-06-12,09:00:00,1.9,1123.0,-200,13.1297067432,1088.0,157.0,746.25,92.0,1789.0,1190.75,24.0,36.6000003815,1.07717583082
2248,2004-06-12,10:00:00,2.1,1145.75,-200,14.0810343914,1119.25,171.0,745.75,101.0,1823.0,1199.75,27.1500000954,30.7250003815,1.08843733256
2249,2004-06-12,11:00:00,1.8,1109.5,-200,11.1935715777,1021.25,119.0,819.75,96.0,1724.25,971.25,32.3499999046,23.625,1.12706240501
2250,2004-06-12,12:00:00,1.8,1125.5,-200,10.0300337051,978.75,110.0,848.75,101.0,1700.0,907.0,31.9000005722,25.8499999046,1.20233258741
2251,2004-06-12,13:00:00,1.6,1066.5,-200,9.58648928535,962.0,95.0,860.0,91.0,1657.5,802.0,35.0749998093,21.7750000954,1.20929258481
2252,2004-06-12,14:00:00,1.2,1008.0,-200,7.2117641805,866.0,58.0,937.25,68.0,1572.75,695.25,36.0,20.5250000954,1.19948396939
2253,2004-06-12,15:00:00,1.2,1062.0,-200,8.61841257653,924.25,69.0,891.75,76.0,1683.25,776.75,36.9999990463,20.125,1.24231451385
2254,2004-06-12,16:00:00,1.4,1082.25,-200,8.98505790798,938.75,76.0,869.0,84.0,1677.75,817.5,36.3999996185,20.9500002861,1.25149038943
2255,2004-06-12,17:00:00,1.3,1042.0,-200,7.9410267713,896.75,63.0,901.25,76.0,1605.0,680.5,35.2249994278,22.625,1.26695381585
2256,2004-06-12,18:00:00,1.1,1022.25,-200,6.24266050236,823.0,51.0,963.5,61.0,1598.75,630.75,32.4500007629,27.5749998093,1.32292252198
2257,2004-06-12,19:00:00,1.1,1023.5,-200,6.3467765884,827.75,46.0,935.75,52.0,1600.5,641.0,29.0999999046,35.0999994278,1.39192025944
2258,2004-06-12,20:00:00,1.1,1047.75,-200,6.34127849703,827.5,52.0,921.5,59.0,1617.5,683.25,26.9250001907,39.7499990463,1.38980640275
2259,2004-06-12,21:00:00,1.8,1153.0,-200,11.2216025222,1022.25,84.0,764.75,89.0,1806.25,1012.75,26.0750002861,42.1999998093,1.40391342782
2260,2004-06-12,22:00:00,2.3,1195.0,-200,12.8090269433,1077.25,130.0,731.25,113.0,1860.25,1150.75,25.5,43.8249998093,1.4095339532
2261,2004-06-12,23:00:00,2.6,1245.0,-200,13.2273213062,1091.25,147.0,733.75,112.0,1869.5,1134.25,24.875,45.6000003815,1.41352643279
2262,2004-06-13,00:00:00,2.0,1085.75,-200,9.15795459329,945.5,126.0,846.75,89.0,1729.25,944.5,25.1749997139,45.1999998093,1.42617515649
2263,2004-06-13,01:00:00,1.0,971.5,-200,5.83356530792,804.0,47.0,954.75,53.0,1619.5,733.5,25.4250001907,45.5,1.45695728207
2264,2004-06-13,02:00:00,0.6,880.25,-200,3.40641070024,676.75,24.0,1109.25,36.0,1499.75,553.75,26.1749997139,43.625,1.45985455851
2265,2004-06-13,03:00:00,0.6,905.5,-200,4.14609081595,718.75,-200.0,1050.25,-200.0,1560.5,612.25,24.3499999046,48.1749992371,1.44762664948
2266,2004-06-13,04:00:00,0.5,878.75,-200,3.09232653483,657.75,25.0,1120.75,39.0,1511.0,564.0,24.3500003815,48.25,1.44988041348
2267,2004-06-13,05:00:00,0.4,841.5,-200,2.17661952622,597.0,21.0,1236.75,33.0,1444.0,512.0,23.2500004768,50.9749994278,1.43463794355
2268,2004-06-13,06:00:00,0.4,796.75,-200,1.48044245061,543.0,25.0,1466.25,37.0,1346.5,410.25,21.5999994278,48.0999994278,1.22590578799
2269,2004-06-13,07:00:00,0.4,795.5,-200,1.27969534953,525.5,25.0,1533.5,36.0,1321.5,391.75,21.3749995232,47.75,1.20053381191
2270,2004-06-13,08:00:00,0.4,767.0,-200,1.21647281226,519.75,30.0,1526.0,42.0,1287.0,377.0,20.5,46.7749996185,1.11517088927
2271,2004-06-13,09:00:00,0.5,783.75,-200,1.70606972192,561.5,42.0,1460.0,52.0,1285.5,389.0,20.8000001907,40.7000007629,0.988208116732
2272,2004-06-13,10:00:00,0.6,810.5,-200,2.54059604281,622.25,52.0,1314.75,60.0,1306.5,431.75,22.2999997139,35.25,0.937137566068
2273,2004-06-13,11:00:00,0.7,838.0,-200,2.50349235389,619.75,62.0,1292.25,74.0,1325.0,501.75,21.7250003815,38.3249998093,0.984179248182
2274,2004-06-13,12:00:00,0.7,820.5,-200,2.67989710894,631.5,67.0,1294.75,65.0,1301.5,468.75,24.4000000954,29.6000003815,0.892102478828
2275,2004-06-13,13:00:00,0.6,793.25,-200,1.93524474555,579.25,47.0,1379.5,52.0,1303.0,426.75,23.375,34.9499998093,0.991004928402
2276,2004-06-13,14:00:00,0.5,793.5,-200,1.77896003793,567.25,35.0,1425.5,40.0,1305.75,406.0,23.4500002861,35.1749992371,1.00186122185
2277,2004-06-13,15:00:00,0.6,821.25,-200,2.41175350146,613.5,45.0,1309.0,49.0,1350.0,430.25,22.3500003815,39.0,1.03995600685
2278,2004-06-13,16:00:00,0.8,848.5,-200,2.62304174207,627.75,53.0,1274.0,56.0,1378.75,453.0,21.9750003815,41.6750001907,1.08647390176
2279,2004-06-13,17:00:00,0.8,851.5,-200,2.98387451626,651.0,57.0,1245.75,59.0,1387.25,470.25,21.6999998093,42.6999998093,1.09487395356
2280,2004-06-13,18:00:00,1.0,847.25,-200,2.88493145451,644.75,71.0,1245.25,68.0,1364.0,479.75,20.6750001907,43.4499998093,1.04699135326
2281,2004-06-13,19:00:00,1.0,848.75,-200,3.4997378539,682.25,67.0,1214.5,72.0,1378.0,472.25,20.2999997139,42.6499996185,1.00450801222
2282,2004-06-13,20:00:00,1.0,865.0,-200,3.5812024591,687.0,75.0,1190.75,78.0,1387.5,521.0,20.2999997139,44.1250009537,1.03924777007
2283,2004-06-13,21:00:00,0.9,848.25,-200,3.62006958282,689.25,65.0,1180.0,71.0,1402.5,520.0,20.125,45.2250003815,1.05384184965
2284,2004-06-13,22:00:00,0.7,806.5,-200,2.30003161053,605.75,45.0,1340.0,54.0,1337.25,439.5,19.7750005722,45.6999998093,1.04236880323
2285,2004-06-13,23:00:00,0.8,814.0,-200,2.60796816571,626.75,46.0,1305.0,57.0,1350.5,445.75,19.6250004768,45.3250007629,1.02436345371
2286,2004-06-14,00:00:00,0.7,784.75,-200,1.96517087241,581.5,33.0,1376.75,45.0,1311.0,416.5,19.4250001907,45.875,1.02415894244
2287,2004-06-14,01:00:00,0.5,747.75,-200,1.16794992024,515.25,19.0,1579.75,30.0,1261.0,381.0,19.7000002861,44.8000001907,1.01715994995
2288,2004-06-14,02:00:00,0.3,715.5,-200,0.651084702394,461.0,9.0,1794.75,16.0,1235.25,350.25,19.4750003815,46.2750005722,1.03626217412
2289,2004-06-14,03:00:00,0.3,708.0,-200,0.464417877249,437.0,-200.0,1940.75,-200.0,1227.25,333.5,18.9749999046,48.9500007629,1.06300703314
2290,2004-06-14,04:00:00,-200.0,724.25,-200,0.544710334778,447.75,12.0,1917.25,18.0,1256.0,345.5,19.0999999046,50.6750001907,1.10896136675
2291,2004-06-14,05:00:00,0.3,748.0,-200,0.785639863938,476.5,21.0,1702.5,28.0,1301.25,380.25,19.125,52.6750001907,1.1545020483
2292,2004-06-14,06:00:00,0.7,888.0,-200,3.51254753578,683.0,66.0,1196.0,62.0,1482.66666667,563.333333333,20.2666664124,49.3333333333,1.1595565268
2293,2004-06-14,07:00:00,1.5,972.5,-200,7.0212215243,857.75,137.0,941.0,92.0,1584.25,778.5,21.0500001907,46.1999998093,1.13890872697
2294,2004-06-14,08:00:00,1.8,993.0,-200,8.68116238709,926.75,151.0,886.0,96.0,1665.0,842.25,21.5250000954,44.5000009537,1.12902284603
2295,2004-06-14,09:00:00,1.4,928.75,-200,6.27545993711,824.5,115.0,991.5,87.0,1561.0,692.0,22.3749995232,43.5749998093,1.16369890333
2296,2004-06-14,10:00:00,1.5,962.0,-200,7.0212215243,857.75,118.0,940.5,84.0,1613.25,778.75,24.75,39.1249990463,1.20387793279
2297,2004-06-14,11:00:00,1.2,906.25,-200,5.46211519269,786.25,95.0,1026.25,73.0,1537.5,632.75,23.9250001907,42.1000003815,1.23353076644
2298,2004-06-14,12:00:00,1.2,914.75,-200,5.25237752206,776.0,86.0,1029.0,72.0,1544.25,616.25,25.5250000954,38.2749996185,1.23284365055
2299,2004-06-14,13:00:00,1.3,928.0,-200,5.46727443856,786.5,85.0,1012.25,68.0,1584.75,606.25,25.4000000954,39.1999998093,1.25337742829
2300,2004-06-14,14:00:00,1.0,855.25,-200,3.77291593712,698.0,66.0,1134.0,62.0,1448.75,525.5,25.6499996185,36.9999990463,1.20057372802
2301,2004-06-14,15:00:00,1.4,920.25,-200,5.38497587515,782.5,74.0,1045.75,70.0,1550.0,588.0,24.5499997139,38.375,1.16689915445
2302,2004-06-14,16:00:00,1.6,916.5,-200,6.65790414878,841.75,108.0,985.25,83.0,1562.5,674.0,23.8500003815,39.8999996185,1.16386383788
2303,2004-06-14,17:00:00,2.7,1072.25,-200,12.2141642947,1057.0,150.0,811.75,92.0,1819.5,885.25,24.1749997139,39.2249994278,1.16650278524
2304,2004-06-14,18:00:00,2.3,999.5,-200,10.1842633922,984.5,157.0,846.25,103.0,1725.75,878.75,23.4749999046,41.2249994278,1.17593191023
2305,2004-06-14,19:00:00,1.5,913.5,-200,6.71976316518,844.5,93.0,972.0,82.0,1583.25,703.0,22.3499999046,44.8999996185,1.19728264031
2306,2004-06-14,20:00:00,1.4,887.75,-200,5.72261552003,798.75,76.0,1022.75,74.0,1531.25,637.25,21.7000002861,46.4749994278,1.19166904117
2307,2004-06-14,21:00:00,1.0,850.75,-200,4.12776311545,717.75,57.0,1134.0,67.0,1471.25,561.25,21.9749999046,44.875,1.16989837352
2308,2004-06-14,22:00:00,1.1,869.75,-200,4.72160509335,749.25,64.0,1096.25,74.0,1487.0,612.25,22.2000002861,44.1000003815,1.16538459317
2309,2004-06-14,23:00:00,1.2,882.5,-200,5.19670297907,773.25,59.0,1062.0,72.0,1513.5,621.25,21.7999997139,45.6000003815,1.17631471953
2310,2004-06-15,00:00:00,1.2,885.75,-200,5.07611045136,767.25,68.0,1054.75,79.0,1531.75,701.75,21.6249995232,46.0,1.17415675162
2311,2004-06-15,01:00:00,0.7,791.5,-200,2.75651124873,636.5,31.0,1249.25,43.0,1400.0,558.5,21.6499996185,45.8249998093,1.17145829584
2312,2004-06-15,02:00:00,0.5,753.5,-200,1.38425177871,534.75,21.0,1489.75,33.0,1335.25,435.0,20.7250003815,48.3249998093,1.1680079332
2313,2004-06-15,03:00:00,0.4,732.0,-200,1.03761184646,502.75,-200.0,1525.0,-200.0,1320.5,440.5,20.9750003815,47.0500001907,1.15459553763
2314,2004-06-15,04:00:00,0.4,769.75,-200,2.02223121367,585.75,24.0,1325.5,38.0,1391.75,527.0,20.8249998093,48.5250005722,1.17999274756
2315,2004-06-15,05:00:00,0.5,796.5,-200,3.02785938594,653.75,38.0,1096.5,51.0,1449.75,719.5,20.8000001907,49.3999996185,1.19944667505
2316,2004-06-15,06:00:00,1.0,914.5,-200,7.45741156781,876.5,92.0,896.75,69.0,1651.0,936.5,19.8999996185,51.8249998093,1.19114736252
2317,2004-06-15,07:00:00,4.4,1287.25,-200,24.7400051195,1422.5,311.0,609.75,116.0,2319.25,1482.0,20.9250001907,49.25,1.20491971366
2318,2004-06-15,08:00:00,4.0,1195.0,-200,24.8087977845,1424.25,260.0,609.25,119.0,2244.0,1488.5,23.6500000954,39.9249992371,1.15079980058
2319,2004-06-15,09:00:00,2.4,1002.5,-200,10.8595351669,1009.25,181.0,823.25,96.0,1710.0,1015.0,25.3499999046,35.8249998093,1.14209556454
2320,2004-06-15,10:00:00,2.1,1036.75,-200,11.8960960626,1046.0,177.0,838.0,109.0,1762.75,1003.5,28.8249998093,29.0749998093,1.13489493497
2321,2004-06-15,11:00:00,2.7,1113.5,-200,16.0272506942,1180.5,180.0,747.25,115.0,1927.5,1128.75,30.2750000954,26.875,1.13992052876
2322,2004-06-15,12:00:00,2.8,1084.75,-200,15.710274368,1170.75,174.0,766.75,118.0,1862.5,1068.0,32.7500004768,23.3250002861,1.13804420075
2323,2004-06-15,13:00:00,2.3,1023.5,-200,13.0922447864,1086.75,140.0,823.5,118.0,1744.75,924.0,33.8999996185,21.4000000954,1.1134565203
2324,2004-06-15,14:00:00,2.0,1016.5,-200,12.2214346724,1057.25,122.0,858.75,112.0,1697.75,860.5,35.3249988556,19.5999999046,1.10363541091
2325,2004-06-15,15:00:00,2.6,1052.75,-200,15.7912929493,1173.25,189.0,784.5,140.0,1807.75,980.75,34.0249991417,20.7999997139,1.08979598934
2326,2004-06-15,16:00:00,2.7,1065.25,-200,16.5946530661,1197.75,169.0,765.5,137.0,1851.75,1043.0,35.3499994278,18.75,1.05723113401
2327,2004-06-15,17:00:00,3.1,1135.5,-200,18.3730045903,1250.25,172.0,721.5,143.0,1940.0,1124.25,32.6249995232,24.1250004768,1.16884551398
2328,2004-06-15,18:00:00,3.1,1099.5,-200,16.7191136297,1201.5,154.0,732.0,148.0,1856.25,1003.5,30.7500004768,28.6999998093,1.25070739515
2329,2004-06-15,19:00:00,3.6,1143.0,-200,20.8265887595,1319.25,192.0,673.0,158.0,2001.0,1190.25,28.7249999046,31.1750001907,1.20987538711
2330,2004-06-15,20:00:00,2.9,1083.25,-200,15.2518663932,1156.5,160.0,742.25,127.0,1884.25,1072.25,26.8499999046,35.0500001907,1.22012742088
2331,2004-06-15,21:00:00,2.2,1009.0,-200,11.5461034893,1033.75,110.0,806.0,109.0,1763.0,924.75,25.3000001907,39.4000005722,1.25236956029
2332,2004-06-15,22:00:00,2.0,969.0,-200,10.1372177217,982.75,97.0,853.0,101.0,1680.0,862.25,23.9000000954,40.9000005722,1.19658926956
2333,2004-06-15,23:00:00,2.1,1028.5,-200,10.4140903106,993.0,124.0,815.5,114.0,1727.5,968.75,23.0499997139,44.4250001907,1.23542703197
2334,2004-06-16,00:00:00,1.9,1064.25,-200,9.41667548305,955.5,108.0,811.5,104.0,1770.25,932.25,22.2000002861,53.875,1.42369828603
2335,2004-06-16,01:00:00,1.4,986.25,-200,6.90680126942,852.75,61.0,865.0,81.0,1645.0,793.5,20.9499998093,59.8249998093,1.46586443989
2336,2004-06-16,02:00:00,0.8,872.25,-200,3.96437479775,708.75,34.0,1034.25,51.0,1521.75,599.25,21.3250002861,58.125,1.45696534459
2337,2004-06-16,03:00:00,0.6,839.5,-200,3.02785938594,653.75,-200.0,1124.25,-200.0,1489.25,613.5,20.8249998093,58.3500003815,1.41890935514
2338,2004-06-16,04:00:00,0.6,811.5,-200,2.60044526991,626.25,24.0,1134.0,40.0,1471.0,625.0,20.3000001907,58.9250001907,1.38782267437
2339,2004-06-16,05:00:00,0.5,809.75,-200,2.38632864281,611.75,27.0,1163.0,34.0,1461.5,594.5,21.3499999046,54.5,1.36817041816
2340,2004-06-16,06:00:00,1.0,935.5,-200,6.82718444076,849.25,70.0,882.25,61.0,1640.0,885.75,20.5750002861,57.4250001907,1.37534531898
2341,2004-06-16,07:00:00,2.7,1244.25,-200,18.8952231729,1265.25,176.0,640.25,95.0,2084.25,1256.75,21.2750000954,56.9249992371,1.4225713344
2342,2004-06-16,08:00:00,5.0,1439.75,-200,30.2194302645,1556.0,310.0,517.0,142.0,2530.25,1560.75,22.8999996185,52.3999996185,1.44417486531
2343,2004-06-16,09:00:00,3.3,1180.25,-200,14.8782426545,1144.75,221.0,713.25,128.0,1929.25,1190.75,24.125,46.5499992371,1.38023296806
2344,2004-06-16,10:00:00,2.4,1125.75,-200,12.2432568709,1058.0,168.0,764.75,115.0,1878.75,1061.25,27.0999999046,38.8000001907,1.37049855586
2345,2004-06-16,11:00:00,1.7,1004.5,-200,8.25829945796,909.75,109.0,880.75,84.0,1670.25,751.25,28.4249997139,34.4499998093,1.31403867787
2346,2004-06-16,12:00:00,1.7,1032.0,-200,9.00419924732,939.5,102.0,862.25,85.0,1702.5,732.75,30.0749998093,30.9000000954,1.2957677118
2347,2004-06-16,13:00:00,2.4,1086.5,-200,13.6818372083,1106.25,129.0,754.75,110.0,1839.0,906.25,32.6750001907,25.8250002861,1.2547277418
2348,2004-06-16,14:00:00,2.2,1089.5,-200,14.0733113964,1119.0,117.0,756.0,107.0,1811.0,902.0,32.4000000954,25.6500000954,1.22711448991
2349,2004-06-16,15:00:00,2.2,1071.75,-200,12.0185618593,1050.25,112.0,802.25,107.0,1747.75,836.0,33.5999994278,24.375,1.24721203118
2350,2004-06-16,16:00:00,2.3,1100.5,-200,12.1996290731,1056.5,122.0,796.5,113.0,1772.0,862.5,33.0,26.0249996185,1.28770402536
2351,2004-06-16,17:00:00,2.6,1111.25,-200,13.0548284735,1085.5,114.0,786.5,107.0,1802.25,823.5,33.1750001907,23.7249999046,1.18546062275
2352,2004-06-16,18:00:00,2.3,1047.75,-200,12.5946660047,1070.0,111.0,806.75,106.0,1736.75,841.75,31.2749991417,25.4250001907,1.14150126391
2353,2004-06-16,19:00:00,3.3,1197.0,-200,18.3124858797,1248.5,158.0,697.5,125.0,1985.75,1131.5,28.2749996185,31.6500000954,1.19682155324
2354,2004-06-16,20:00:00,3.5,1173.25,-200,17.2461700814,1217.25,202.0,695.25,139.0,1929.5,1175.0,26.5499997139,35.0249996185,1.19807973108
2355,2004-06-16,21:00:00,2.5,1075.33333333,-200,12.8709100048,1079.33333333,166.0,763.666666667,117.0,1798.0,1111.0,24.4333337148,40.0000012716,1.20792948513
2356,2004-06-16,22:00:00,2.5,1066.75,-200,13.674208342,1106.0,143.0,745.0,107.0,1839.75,1124.5,23.2999997139,43.3999996185,1.22510283231
2357,2004-06-16,23:00:00,2.4,1059.5,-200,13.4461865787,1098.5,122.0,742.0,98.0,1837.75,1077.25,22.5499997139,45.2999992371,1.22255551163
2358,2004-06-17,00:00:00,2.5,1081.0,-200,13.4537609572,1098.75,113.0,749.25,97.0,1854.0,1087.0,21.7749996185,47.8499994278,1.23249503176
2359,2004-06-17,01:00:00,2.1,1017.25,-200,9.92999015872,975.0,109.0,821.75,95.0,1721.5,1014.0,20.875,51.0249996185,1.24456065294
2360,2004-06-17,02:00:00,1.0,836.25,-200,4.43458153995,734.25,53.0,1034.5,68.0,1501.0,801.25,20.8250002861,51.6999998093,1.25719991493
2361,2004-06-17,03:00:00,0.8,830.75,-200,4.28930211701,726.5,-200.0,1038.0,-200.0,1522.25,802.25,19.3000001907,57.1499996185,1.26612246063
2362,2004-06-17,04:00:00,-200.0,804.0,-200,3.26015826388,668.0,32.0,1101.5,51.0,1478.5,753.0,18.7749996185,58.6499996185,1.2580639956
2363,2004-06-17,05:00:00,0.5,797.5,-200,3.40219412753,676.5,35.0,1091.5,44.0,1473.0,696.0,20.1750001907,53.7750005722,1.25690617841
2364,2004-06-17,06:00:00,1.3,966.25,-200,9.28693093515,950.5,123.0,812.25,77.0,1734.75,995.5,18.2750000954,60.75,1.26350542449
2365,2004-06-17,07:00:00,3.6,1276.5,-200,23.3908909071,1387.75,254.0,610.75,100.0,2241.25,1512.5,20.2249994278,54.5,1.27774455166
2366,2004-06-17,08:00:00,4.8,1334.5,-200,27.6990261033,1496.0,300.0,561.75,125.0,2384.75,1598.25,21.8999996185,49.9249992371,1.29567896327
2367,2004-06-17,09:00:00,3.7,1297.25,-200,22.0741620632,1353.0,281.0,587.75,154.0,2127.5,1689.75,25.1500000954,43.0,1.3547595194
2368,2004-06-17,10:00:00,1.9,1040.5,-200,10.0367184726,979.0,169.0,836.75,125.0,1704.5,1053.0,28.0000004768,36.5500001907,1.36029807372
2369,2004-06-17,11:00:00,1.7,1026.75,-200,8.9086662949,935.75,152.0,866.75,117.0,1695.5,931.0,27.125,38.3000001907,1.35480884168
2370,2004-06-17,12:00:00,1.9,1037.0,-200,9.77742129968,969.25,127.0,840.75,105.0,1728.0,865.0,27.4250001907,37.0,1.33186877081
2371,2004-06-17,13:00:00,1.8,1013.5,-200,9.37767155069,954.0,118.0,864.5,103.0,1697.25,817.75,29.375,32.8750009537,1.32443860681
2372,2004-06-17,14:00:00,1.7,1007.0,-200,9.83037448612,971.25,120.0,866.25,106.0,1682.25,801.5,31.2749996185,28.6999998093,1.28853831646
2373,2004-06-17,15:00:00,1.8,998.0,-200,9.47531073826,957.75,125.0,881.25,107.0,1657.0,778.25,31.5250000954,28.6750001907,1.30576759675
2374,2004-06-17,16:00:00,1.7,1014.0,-200,9.47531073826,957.75,117.0,878.25,102.0,1684.0,767.25,30.9000000954,30.2750000954,1.33063867489
2375,2004-06-17,17:00:00,2.8,1157.25,-200,15.3719387883,1160.25,166.0,738.0,124.0,1935.75,999.5,31.4000005722,30.2750000954,1.3689083845
2376,2004-06-17,18:00:00,3.6,1225.0,-200,19.4325286656,1280.5,180.0,683.25,133.0,2082.0,1143.0,30.7250003815,31.4499998093,1.36860172832
2377,2004-06-17,19:00:00,3.3,1130.5,-200,16.4705891962,1194.0,172.0,725.75,125.0,1907.0,1008.5,28.9999995232,33.4000005722,1.31691123312
2378,2004-06-17,20:00:00,2.9,1110.75,-200,14.274695924,1125.5,160.0,754.0,124.0,1883.0,1075.75,27.3249998093,37.5,1.34204114951
2379,2004-06-17,21:00:00,1.7,976.25,-200,8.23985135304,909.0,103.0,877.5,97.0,1674.5,830.0,25.7999997139,40.9000005722,1.3388752204
2380,2004-06-17,22:00:00,1.7,1015.75,-200,8.74410616716,929.25,87.0,867.75,94.0,1724.0,852.5,25.2000002861,42.9750003815,1.35797232212
2381,2004-06-17,23:00:00,2.8,1176.5,-200,15.2279000981,1155.75,147.0,684.25,120.0,1982.75,1310.25,24.5750002861,45.7749996185,1.3939801035
2382,2004-06-18,00:00:00,1.8,1013.0,-200,10.5707997274,998.75,120.0,790.5,105.0,1750.75,1118.75,24.0,47.2749996185,1.39135208908
2383,2004-06-18,01:00:00,1.0,886.0,-200,6.02587372074,813.0,63.0,936.0,81.0,1591.5,917.75,23.4749999046,48.3000001907,1.37774438513
2384,2004-06-18,02:00:00,0.5,790.5,-200,3.09637494596,658.0,30.0,1140.25,43.0,1467.25,609.25,23.9749999046,45.8249998093,1.3466731839
2385,2004-06-18,03:00:00,0.4,762.25,-200,2.47029821053,617.5,-200.0,1213.5,-200.0,1430.5,516.0,22.2249999046,50.6500005722,1.34049031366
2386,2004-06-18,04:00:00,0.3,740.25,-200,1.78535969065,567.75,19.0,1259.25,32.0,1404.25,510.0,22.8000001907,48.125,1.3184275939
2387,2004-06-18,05:00:00,0.4,774.75,-200,2.61926987612,627.5,27.0,1178.0,36.0,1436.75,553.75,21.8999996185,50.1000003815,1.30022068195
2388,2004-06-18,06:00:00,0.8,871.5,-200,6.45716464644,832.75,65.0,946.75,59.0,1597.5,760.25,20.3749995232,54.0999994278,1.28002202816
2389,2004-06-18,07:00:00,2.2,1123.25,-200,14.5477143398,1134.25,169.0,711.25,92.0,1922.25,1170.0,20.7750000954,52.625,1.27581056349
2390,2004-06-18,08:00:00,4.4,1306.25,-200,28.7901873779,1522.25,244.0,535.25,121.0,2449.75,1544.5,22.8249998093,47.9499998093,1.31560358795
2391,2004-06-18,09:00:00,3.7,1237.0,-200,21.2942564645,1332.0,274.0,604.5,151.0,2157.25,1508.0,25.1750001907,42.9499998093,1.35518196197
2392,2004-06-18,10:00:00,2.5,1142.75,-200,14.9098865398,1145.75,202.0,701.25,142.0,1917.25,1291.5,29.3250002861,34.7750000954,1.39696999009
2393,2004-06-18,11:00:00,2.5,1169.75,-200,15.6294335233,1168.25,186.0,702.5,141.0,1948.75,1286.5,33.2999992371,27.8499999046,1.4013377329
2394,2004-06-18,12:00:00,2.3,1116.25,-200,14.3369056712,1127.5,153.0,739.0,129.0,1855.5,1042.0,34.8500003815,24.8500003815,1.36299602865
2395,2004-06-18,13:00:00,2.0,1054.0,-200,12.5725788074,1069.25,112.0,784.75,106.0,1765.75,816.75,36.0999984741,22.6749997139,1.33242846089
2396,2004-06-18,14:00:00,2.0,1083.25,-200,13.4007785039,1097.0,117.0,765.0,125.0,1809.75,847.25,37.6499996185,21.0750007629,1.34784836582
2397,2004-06-18,15:00:00,2.1,1078.25,-200,12.5505081403,1068.5,109.0,782.25,126.0,1779.5,805.5,37.3250007629,21.9000000954,1.37605805466
2398,2004-06-18,16:00:00,2.4,1104.25,-200,14.8308305796,1143.25,133.0,747.0,147.0,1840.0,896.0,37.2250003815,21.6250004768,1.35139462879
2399,2004-06-18,17:00:00,3.1,1169.5,-200,18.5985331473,1256.75,185.0,693.0,180.0,1956.0,1069.25,35.625,23.4249997139,1.34100989679
2400,2004-06-18,18:00:00,2.9,1090.75,-200,16.710803926,1201.25,167.0,738.25,164.0,1834.0,945.25,33.0749998093,24.3249998093,1.20865563551
